DATE_OF_DATA_POINT,LAG_DATA,ACTUAL_VALUE_HORIZON,PREDICTED_VALUE_HORIZON,MAPE_OF_THIS_DATA_POINT
2020-03-04 05:00:00+00:00,"[0.7377453397770983, 0.43262411347517726, 0.0, 0.9651162790697674, 0.0, 0.8272018936778776, 0.42553191489361697, 0.0, 0.8953488372093021, 0.0, 0.866258999901371, 0.4308510638297872, 0.0, 0.872093023255814, 0.0, 0.8776999704112831, 0.43262411347517726, 0.0, 0.8372093023255813, 0.0, 0.8850971496202782, 0.44680851063829785, 0.0, 0.7674418604651163, 0.0, 0.8799684387020417, 0.4539007092198581, 0.0, 0.7209302325581395, 0.0, 0.8640891606667325, 0.4432624113475177, 0.0, 0.7209302325581395, 0.0, 0.8563960942893776, 0.44503546099290775, 0.0, 0.7441860465116279, 0.94905, 0.844067462274386, 0.4432624113475177, 0.0, 0.6627906976744187, 0.5359999999999999, 0.8383469770194298, 0.43794326241134746, 0.0, 0.6162790697674418, 0.7849555555555556, 0.8298648781931157, 0.4237588652482269, 0.0, 0.6627906976744187, 0.0, 0.8405168162540684, 0.4113475177304964, 0.0, 0.7441860465116279, 0.0, 0.8621165795443337, 0.39893617021276595, 0.0, 0.8372093023255813, 0.0, 0.8253279416115988, 0.39539007092198575, 0.0, 0.8023255813953487, 0.0, 0.7653614754906795, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6961238780944865, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6706775816155439, 0.3865248226950354, 0.0, 0.8023255813953487, 0.0, 0.6267876516421738, 0.3812056737588652, 0.0, 0.8023255813953487, 0.0, 0.5978893381990333, 0.36879432624113473, 0.0, 0.8372093023255813, 0.0, 0.5771772364138474, 0.37765957446808507, 0.0, 0.8372093023255813, 0.0, 0.5625801361080973, 0.3705673758865248, 0.0, 0.8604651162790697, 0.0, 0.5518295689910246, 0.33510638297872336, 0.0, 0.8837209302325582, 0.0, 0.566328040240655, 0.3457446808510638, 0.0, 0.8604651162790697, 0.0, 0.6394121708255252, 0.35460992907801414, 0.0, 0.872093023255814, 0.0]","[0.751553407633889, 0.8273991517901174, 0.8511687543150213, 0.8384456060755499, 0.8403195581418286, 0.8377552026827102, 0.8288785876319162, 0.8230594733208403, 0.8066870500049315, 0.8030377749284938, 0.8023473715356544, 0.8286813295196764, 0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733]","[0.7549973, 0.82832015, 0.85178936, 0.86043, 0.863443, 0.8522481, 0.83492565, 0.8254817, 0.819491, 0.8092429, 0.8254134, 0.8516365, 0.8519739, 0.8193084, 0.761552, 0.71250737, 0.6700679, 0.6301341, 0.5972767, 0.57243997, 0.5556133, 0.54840505, 0.56703985, 0.6254893]",1.645802668873995
2020-03-04 06:00:00+00:00,"[0.8272018936778776, 0.42553191489361697, 0.0, 0.8953488372093021, 0.0, 0.866258999901371, 0.4308510638297872, 0.0, 0.872093023255814, 0.0, 0.8776999704112831, 0.43262411347517726, 0.0, 0.8372093023255813, 0.0, 0.8850971496202782, 0.44680851063829785, 0.0, 0.7674418604651163, 0.0, 0.8799684387020417, 0.4539007092198581, 0.0, 0.7209302325581395, 0.0, 0.8640891606667325, 0.4432624113475177, 0.0, 0.7209302325581395, 0.0, 0.8563960942893776, 0.44503546099290775, 0.0, 0.7441860465116279, 0.94905, 0.844067462274386, 0.4432624113475177, 0.0, 0.6627906976744187, 0.5359999999999999, 0.8383469770194298, 0.43794326241134746, 0.0, 0.6162790697674418, 0.7849555555555556, 0.8298648781931157, 0.4237588652482269, 0.0, 0.6627906976744187, 0.0, 0.8405168162540684, 0.4113475177304964, 0.0, 0.7441860465116279, 0.0, 0.8621165795443337, 0.39893617021276595, 0.0, 0.8372093023255813, 0.0, 0.8253279416115988, 0.39539007092198575, 0.0, 0.8023255813953487, 0.0, 0.7653614754906795, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6961238780944865, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6706775816155439, 0.3865248226950354, 0.0, 0.8023255813953487, 0.0, 0.6267876516421738, 0.3812056737588652, 0.0, 0.8023255813953487, 0.0, 0.5978893381990333, 0.36879432624113473, 0.0, 0.8372093023255813, 0.0, 0.5771772364138474, 0.37765957446808507, 0.0, 0.8372093023255813, 0.0, 0.5625801361080973, 0.3705673758865248, 0.0, 0.8604651162790697, 0.0, 0.5518295689910246, 0.33510638297872336, 0.0, 0.8837209302325582, 0.0, 0.566328040240655, 0.3457446808510638, 0.0, 0.8604651162790697, 0.0, 0.6394121708255252, 0.35460992907801414, 0.0, 0.872093023255814, 0.0, 0.751553407633889, 0.3439716312056737, 0.0, 0.872093023255814, 0.0]","[0.8273991517901174, 0.8511687543150213, 0.8384456060755499, 0.8403195581418286, 0.8377552026827102, 0.8288785876319162, 0.8230594733208403, 0.8066870500049315, 0.8030377749284938, 0.8023473715356544, 0.8286813295196764, 0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786]","[0.8429867, 0.87072426, 0.8711589, 0.8748221, 0.8700985, 0.8462789, 0.82862973, 0.8229267, 0.82731557, 0.84001935, 0.86033213, 0.8586614, 0.81711745, 0.7626065, 0.71412325, 0.6790377, 0.6309232, 0.59068435, 0.57204986, 0.5654093, 0.5559637, 0.5728775, 0.6338133, 0.7189078]",2.3061967105855796
2020-03-04 07:00:00+00:00,"[0.866258999901371, 0.4308510638297872, 0.0, 0.872093023255814, 0.0, 0.8776999704112831, 0.43262411347517726, 0.0, 0.8372093023255813, 0.0, 0.8850971496202782, 0.44680851063829785, 0.0, 0.7674418604651163, 0.0, 0.8799684387020417, 0.4539007092198581, 0.0, 0.7209302325581395, 0.0, 0.8640891606667325, 0.4432624113475177, 0.0, 0.7209302325581395, 0.0, 0.8563960942893776, 0.44503546099290775, 0.0, 0.7441860465116279, 0.94905, 0.844067462274386, 0.4432624113475177, 0.0, 0.6627906976744187, 0.5359999999999999, 0.8383469770194298, 0.43794326241134746, 0.0, 0.6162790697674418, 0.7849555555555556, 0.8298648781931157, 0.4237588652482269, 0.0, 0.6627906976744187, 0.0, 0.8405168162540684, 0.4113475177304964, 0.0, 0.7441860465116279, 0.0, 0.8621165795443337, 0.39893617021276595, 0.0, 0.8372093023255813, 0.0, 0.8253279416115988, 0.39539007092198575, 0.0, 0.8023255813953487, 0.0, 0.7653614754906795, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6961238780944865, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6706775816155439, 0.3865248226950354, 0.0, 0.8023255813953487, 0.0, 0.6267876516421738, 0.3812056737588652, 0.0, 0.8023255813953487, 0.0, 0.5978893381990333, 0.36879432624113473, 0.0, 0.8372093023255813, 0.0, 0.5771772364138474, 0.37765957446808507, 0.0, 0.8372093023255813, 0.0, 0.5625801361080973, 0.3705673758865248, 0.0, 0.8604651162790697, 0.0, 0.5518295689910246, 0.33510638297872336, 0.0, 0.8837209302325582, 0.0, 0.566328040240655, 0.3457446808510638, 0.0, 0.8604651162790697, 0.0, 0.6394121708255252, 0.35460992907801414, 0.0, 0.872093023255814, 0.0, 0.751553407633889, 0.3439716312056737, 0.0, 0.872093023255814, 0.0, 0.8273991517901174, 0.33687943262411346, 0.0, 0.872093023255814, 0.0]","[0.8511687543150213, 0.8384456060755499, 0.8403195581418286, 0.8377552026827102, 0.8288785876319162, 0.8230594733208403, 0.8066870500049315, 0.8030377749284938, 0.8023473715356544, 0.8286813295196764, 0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941]","[0.8560817, 0.8531437, 0.8543484, 0.85194033, 0.84047604, 0.82496935, 0.81666785, 0.8150996, 0.82968247, 0.857082, 0.8518809, 0.8078683, 0.74482155, 0.705703, 0.66916126, 0.6354437, 0.5924809, 0.57138515, 0.55854285, 0.5513619, 0.56432426, 0.6320789, 0.7275691, 0.78767145]",2.164535273226085
2020-03-04 08:00:00+00:00,"[0.8776999704112831, 0.43262411347517726, 0.0, 0.8372093023255813, 0.0, 0.8850971496202782, 0.44680851063829785, 0.0, 0.7674418604651163, 0.0, 0.8799684387020417, 0.4539007092198581, 0.0, 0.7209302325581395, 0.0, 0.8640891606667325, 0.4432624113475177, 0.0, 0.7209302325581395, 0.0, 0.8563960942893776, 0.44503546099290775, 0.0, 0.7441860465116279, 0.94905, 0.844067462274386, 0.4432624113475177, 0.0, 0.6627906976744187, 0.5359999999999999, 0.8383469770194298, 0.43794326241134746, 0.0, 0.6162790697674418, 0.7849555555555556, 0.8298648781931157, 0.4237588652482269, 0.0, 0.6627906976744187, 0.0, 0.8405168162540684, 0.4113475177304964, 0.0, 0.7441860465116279, 0.0, 0.8621165795443337, 0.39893617021276595, 0.0, 0.8372093023255813, 0.0, 0.8253279416115988, 0.39539007092198575, 0.0, 0.8023255813953487, 0.0, 0.7653614754906795, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6961238780944865, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6706775816155439, 0.3865248226950354, 0.0, 0.8023255813953487, 0.0, 0.6267876516421738, 0.3812056737588652, 0.0, 0.8023255813953487, 0.0, 0.5978893381990333, 0.36879432624113473, 0.0, 0.8372093023255813, 0.0, 0.5771772364138474, 0.37765957446808507, 0.0, 0.8372093023255813, 0.0, 0.5625801361080973, 0.3705673758865248, 0.0, 0.8604651162790697, 0.0, 0.5518295689910246, 0.33510638297872336, 0.0, 0.8837209302325582, 0.0, 0.566328040240655, 0.3457446808510638, 0.0, 0.8604651162790697, 0.0, 0.6394121708255252, 0.35460992907801414, 0.0, 0.872093023255814, 0.0, 0.751553407633889, 0.3439716312056737, 0.0, 0.872093023255814, 0.0, 0.8273991517901174, 0.33687943262411346, 0.0, 0.872093023255814, 0.0, 0.8511687543150213, 0.36170212765957444, 0.0, 0.8255813953488371, 0.4136472222222223]","[0.8384456060755499, 0.8403195581418286, 0.8377552026827102, 0.8288785876319162, 0.8230594733208403, 0.8066870500049315, 0.8030377749284938, 0.8023473715356544, 0.8286813295196764, 0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675]","[0.86969805, 0.87310255, 0.85791636, 0.8354325, 0.82265383, 0.8187665, 0.82159394, 0.8323483, 0.8535984, 0.8564348, 0.8125912, 0.75084496, 0.7029127, 0.679099, 0.6429637, 0.60893095, 0.58208513, 0.5675175, 0.5575264, 0.5786407, 0.6448232, 0.7336985, 0.79646975, 0.8174291]",2.019013601601001
2020-03-04 09:00:00+00:00,"[0.8850971496202782, 0.44680851063829785, 0.0, 0.7674418604651163, 0.0, 0.8799684387020417, 0.4539007092198581, 0.0, 0.7209302325581395, 0.0, 0.8640891606667325, 0.4432624113475177, 0.0, 0.7209302325581395, 0.0, 0.8563960942893776, 0.44503546099290775, 0.0, 0.7441860465116279, 0.94905, 0.844067462274386, 0.4432624113475177, 0.0, 0.6627906976744187, 0.5359999999999999, 0.8383469770194298, 0.43794326241134746, 0.0, 0.6162790697674418, 0.7849555555555556, 0.8298648781931157, 0.4237588652482269, 0.0, 0.6627906976744187, 0.0, 0.8405168162540684, 0.4113475177304964, 0.0, 0.7441860465116279, 0.0, 0.8621165795443337, 0.39893617021276595, 0.0, 0.8372093023255813, 0.0, 0.8253279416115988, 0.39539007092198575, 0.0, 0.8023255813953487, 0.0, 0.7653614754906795, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6961238780944865, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6706775816155439, 0.3865248226950354, 0.0, 0.8023255813953487, 0.0, 0.6267876516421738, 0.3812056737588652, 0.0, 0.8023255813953487, 0.0, 0.5978893381990333, 0.36879432624113473, 0.0, 0.8372093023255813, 0.0, 0.5771772364138474, 0.37765957446808507, 0.0, 0.8372093023255813, 0.0, 0.5625801361080973, 0.3705673758865248, 0.0, 0.8604651162790697, 0.0, 0.5518295689910246, 0.33510638297872336, 0.0, 0.8837209302325582, 0.0, 0.566328040240655, 0.3457446808510638, 0.0, 0.8604651162790697, 0.0, 0.6394121708255252, 0.35460992907801414, 0.0, 0.872093023255814, 0.0, 0.751553407633889, 0.3439716312056737, 0.0, 0.872093023255814, 0.0, 0.8273991517901174, 0.33687943262411346, 0.0, 0.872093023255814, 0.0, 0.8511687543150213, 0.36170212765957444, 0.0, 0.8255813953488371, 0.4136472222222223, 0.8384456060755499, 0.37765957446808507, 0.0, 0.7441860465116279, 0.9850166666666667]","[0.8403195581418286, 0.8377552026827102, 0.8288785876319162, 0.8230594733208403, 0.8066870500049315, 0.8030377749284938, 0.8023473715356544, 0.8286813295196764, 0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675, 0.8232567314330801]","[0.8491567, 0.8407786, 0.82100475, 0.80665445, 0.8041878, 0.81081617, 0.83155066, 0.84978795, 0.8427484, 0.80177665, 0.7431358, 0.7003491, 0.6599524, 0.62732875, 0.5955522, 0.5785845, 0.55849904, 0.5382232, 0.5568338, 0.6257143, 0.72288907, 0.7914392, 0.81572604, 0.8138565]",2.481481792837049
2020-03-04 10:00:00+00:00,"[0.8799684387020417, 0.4539007092198581, 0.0, 0.7209302325581395, 0.0, 0.8640891606667325, 0.4432624113475177, 0.0, 0.7209302325581395, 0.0, 0.8563960942893776, 0.44503546099290775, 0.0, 0.7441860465116279, 0.94905, 0.844067462274386, 0.4432624113475177, 0.0, 0.6627906976744187, 0.5359999999999999, 0.8383469770194298, 0.43794326241134746, 0.0, 0.6162790697674418, 0.7849555555555556, 0.8298648781931157, 0.4237588652482269, 0.0, 0.6627906976744187, 0.0, 0.8405168162540684, 0.4113475177304964, 0.0, 0.7441860465116279, 0.0, 0.8621165795443337, 0.39893617021276595, 0.0, 0.8372093023255813, 0.0, 0.8253279416115988, 0.39539007092198575, 0.0, 0.8023255813953487, 0.0, 0.7653614754906795, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6961238780944865, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6706775816155439, 0.3865248226950354, 0.0, 0.8023255813953487, 0.0, 0.6267876516421738, 0.3812056737588652, 0.0, 0.8023255813953487, 0.0, 0.5978893381990333, 0.36879432624113473, 0.0, 0.8372093023255813, 0.0, 0.5771772364138474, 0.37765957446808507, 0.0, 0.8372093023255813, 0.0, 0.5625801361080973, 0.3705673758865248, 0.0, 0.8604651162790697, 0.0, 0.5518295689910246, 0.33510638297872336, 0.0, 0.8837209302325582, 0.0, 0.566328040240655, 0.3457446808510638, 0.0, 0.8604651162790697, 0.0, 0.6394121708255252, 0.35460992907801414, 0.0, 0.872093023255814, 0.0, 0.751553407633889, 0.3439716312056737, 0.0, 0.872093023255814, 0.0, 0.8273991517901174, 0.33687943262411346, 0.0, 0.872093023255814, 0.0, 0.8511687543150213, 0.36170212765957444, 0.0, 0.8255813953488371, 0.4136472222222223, 0.8384456060755499, 0.37765957446808507, 0.0, 0.7441860465116279, 0.9850166666666667, 0.8403195581418286, 0.40248226950354604, 0.0, 0.6395348837209303, 1.0]","[0.8377552026827102, 0.8288785876319162, 0.8230594733208403, 0.8066870500049315, 0.8030377749284938, 0.8023473715356544, 0.8286813295196764, 0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675, 0.8232567314330801, 0.816056810336325]","[0.83647156, 0.8269423, 0.8156947, 0.80844885, 0.81506395, 0.8360219, 0.8632829, 0.85759467, 0.8106979, 0.75162584, 0.7051462, 0.6734016, 0.6343421, 0.6068724, 0.5865097, 0.57256395, 0.5625793, 0.577702, 0.64823383, 0.7409064, 0.8127517, 0.8429352, 0.84475124, 0.8368696]",1.4891130532529349
2020-03-04 11:00:00+00:00,"[0.8640891606667325, 0.4432624113475177, 0.0, 0.7209302325581395, 0.0, 0.8563960942893776, 0.44503546099290775, 0.0, 0.7441860465116279, 0.94905, 0.844067462274386, 0.4432624113475177, 0.0, 0.6627906976744187, 0.5359999999999999, 0.8383469770194298, 0.43794326241134746, 0.0, 0.6162790697674418, 0.7849555555555556, 0.8298648781931157, 0.4237588652482269, 0.0, 0.6627906976744187, 0.0, 0.8405168162540684, 0.4113475177304964, 0.0, 0.7441860465116279, 0.0, 0.8621165795443337, 0.39893617021276595, 0.0, 0.8372093023255813, 0.0, 0.8253279416115988, 0.39539007092198575, 0.0, 0.8023255813953487, 0.0, 0.7653614754906795, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6961238780944865, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6706775816155439, 0.3865248226950354, 0.0, 0.8023255813953487, 0.0, 0.6267876516421738, 0.3812056737588652, 0.0, 0.8023255813953487, 0.0, 0.5978893381990333, 0.36879432624113473, 0.0, 0.8372093023255813, 0.0, 0.5771772364138474, 0.37765957446808507, 0.0, 0.8372093023255813, 0.0, 0.5625801361080973, 0.3705673758865248, 0.0, 0.8604651162790697, 0.0, 0.5518295689910246, 0.33510638297872336, 0.0, 0.8837209302325582, 0.0, 0.566328040240655, 0.3457446808510638, 0.0, 0.8604651162790697, 0.0, 0.6394121708255252, 0.35460992907801414, 0.0, 0.872093023255814, 0.0, 0.751553407633889, 0.3439716312056737, 0.0, 0.872093023255814, 0.0, 0.8273991517901174, 0.33687943262411346, 0.0, 0.872093023255814, 0.0, 0.8511687543150213, 0.36170212765957444, 0.0, 0.8255813953488371, 0.4136472222222223, 0.8384456060755499, 0.37765957446808507, 0.0, 0.7441860465116279, 0.9850166666666667, 0.8403195581418286, 0.40248226950354604, 0.0, 0.6395348837209303, 1.0, 0.8377552026827102, 0.4202127659574468, 0.0, 0.5581395348837208, 1.0]","[0.8288785876319162, 0.8230594733208403, 0.8066870500049315, 0.8030377749284938, 0.8023473715356544, 0.8286813295196764, 0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675, 0.8232567314330801, 0.816056810336325, 0.8165499556169247]","[0.83316445, 0.81997156, 0.8122992, 0.81682026, 0.84274447, 0.8690356, 0.8697535, 0.8224835, 0.75498194, 0.70419526, 0.67369974, 0.6405636, 0.60211504, 0.58662, 0.57421565, 0.5589669, 0.5701789, 0.6384894, 0.74800515, 0.8303077, 0.85207766, 0.8491459, 0.84502286, 0.8388608]",1.7384619256696492
2020-03-04 12:00:00+00:00,"[0.8563960942893776, 0.44503546099290775, 0.0, 0.7441860465116279, 0.94905, 0.844067462274386, 0.4432624113475177, 0.0, 0.6627906976744187, 0.5359999999999999, 0.8383469770194298, 0.43794326241134746, 0.0, 0.6162790697674418, 0.7849555555555556, 0.8298648781931157, 0.4237588652482269, 0.0, 0.6627906976744187, 0.0, 0.8405168162540684, 0.4113475177304964, 0.0, 0.7441860465116279, 0.0, 0.8621165795443337, 0.39893617021276595, 0.0, 0.8372093023255813, 0.0, 0.8253279416115988, 0.39539007092198575, 0.0, 0.8023255813953487, 0.0, 0.7653614754906795, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6961238780944865, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6706775816155439, 0.3865248226950354, 0.0, 0.8023255813953487, 0.0, 0.6267876516421738, 0.3812056737588652, 0.0, 0.8023255813953487, 0.0, 0.5978893381990333, 0.36879432624113473, 0.0, 0.8372093023255813, 0.0, 0.5771772364138474, 0.37765957446808507, 0.0, 0.8372093023255813, 0.0, 0.5625801361080973, 0.3705673758865248, 0.0, 0.8604651162790697, 0.0, 0.5518295689910246, 0.33510638297872336, 0.0, 0.8837209302325582, 0.0, 0.566328040240655, 0.3457446808510638, 0.0, 0.8604651162790697, 0.0, 0.6394121708255252, 0.35460992907801414, 0.0, 0.872093023255814, 0.0, 0.751553407633889, 0.3439716312056737, 0.0, 0.872093023255814, 0.0, 0.8273991517901174, 0.33687943262411346, 0.0, 0.872093023255814, 0.0, 0.8511687543150213, 0.36170212765957444, 0.0, 0.8255813953488371, 0.4136472222222223, 0.8384456060755499, 0.37765957446808507, 0.0, 0.7441860465116279, 0.9850166666666667, 0.8403195581418286, 0.40248226950354604, 0.0, 0.6395348837209303, 1.0, 0.8377552026827102, 0.4202127659574468, 0.0, 0.5581395348837208, 1.0, 0.8288785876319162, 0.42730496453900707, 0.0, 0.5465116279069768, 1.0]","[0.8230594733208403, 0.8066870500049315, 0.8030377749284938, 0.8023473715356544, 0.8286813295196764, 0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675, 0.8232567314330801, 0.816056810336325, 0.8165499556169247, 0.7971200315612978]","[0.8320969, 0.8257376, 0.8272575, 0.84745514, 0.88020444, 0.8797158, 0.83217114, 0.7619895, 0.7137315, 0.67555654, 0.6411786, 0.6078609, 0.58575714, 0.5819509, 0.57699335, 0.59522915, 0.6590222, 0.7520862, 0.8294809, 0.86681986, 0.8737821, 0.8741944, 0.8598042, 0.84240097]",2.6486928901050284
2020-03-04 13:00:00+00:00,"[0.844067462274386, 0.4432624113475177, 0.0, 0.6627906976744187, 0.5359999999999999, 0.8383469770194298, 0.43794326241134746, 0.0, 0.6162790697674418, 0.7849555555555556, 0.8298648781931157, 0.4237588652482269, 0.0, 0.6627906976744187, 0.0, 0.8405168162540684, 0.4113475177304964, 0.0, 0.7441860465116279, 0.0, 0.8621165795443337, 0.39893617021276595, 0.0, 0.8372093023255813, 0.0, 0.8253279416115988, 0.39539007092198575, 0.0, 0.8023255813953487, 0.0, 0.7653614754906795, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6961238780944865, 0.39007092198581556, 0.0, 0.8139534883720929, 0.0, 0.6706775816155439, 0.3865248226950354, 0.0, 0.8023255813953487, 0.0, 0.6267876516421738, 0.3812056737588652, 0.0, 0.8023255813953487, 0.0, 0.5978893381990333, 0.36879432624113473, 0.0, 0.8372093023255813, 0.0, 0.5771772364138474, 0.37765957446808507, 0.0, 0.8372093023255813, 0.0, 0.5625801361080973, 0.3705673758865248, 0.0, 0.8604651162790697, 0.0, 0.5518295689910246, 0.33510638297872336, 0.0, 0.8837209302325582, 0.0, 0.566328040240655, 0.3457446808510638, 0.0, 0.8604651162790697, 0.0, 0.6394121708255252, 0.35460992907801414, 0.0, 0.872093023255814, 0.0, 0.751553407633889, 0.3439716312056737, 0.0, 0.872093023255814, 0.0, 0.8273991517901174, 0.33687943262411346, 0.0, 0.872093023255814, 0.0, 0.8511687543150213, 0.36170212765957444, 0.0, 0.8255813953488371, 0.4136472222222223, 0.8384456060755499, 0.37765957446808507, 0.0, 0.7441860465116279, 0.9850166666666667, 0.8403195581418286, 0.40248226950354604, 0.0, 0.6395348837209303, 1.0, 0.8377552026827102, 0.4202127659574468, 0.0, 0.5581395348837208, 1.0, 0.8288785876319162, 0.42730496453900707, 0.0, 0.5465116279069768, 1.0, 0.8230594733208403, 0.4308510638297872, 0.0, 0.5348837209302326, 1.0]","[0.8066870500049315, 0.8030377749284938, 0.8023473715356544, 0.8286813295196764, 0.8618206923759739, 0.8326264917644737, 0.7718709931945951, 0.7076634776605188, 0.6868527468192129, 0.6357628957490877, 0.5994674030969522, 0.5784594141434065, 0.57342933228129, 0.563369168557057, 0.5826018345004438, 0.6569681428148733, 0.7668409113324786, 0.8322319755399941, 0.8419962520958675, 0.8232567314330801, 0.816056810336325, 0.8165499556169247, 0.7971200315612978, 0.7958378538317388]","[0.81795263, 0.8192039, 0.84102917, 0.8688419, 0.8724041, 0.82517433, 0.75438154, 0.7010095, 0.67288494, 0.6376512, 0.59703106, 0.5799061, 0.57347345, 0.5785098, 0.6010226, 0.6781745, 0.7753095, 0.83602566, 0.85734344, 0.86352265, 0.87362516, 0.8752576, 0.85067296, 0.82170856]",2.623560792163881
